5.375660200524609E-03 -4.237461412261770E-02 -1.091375133311444E-02 -2.323635936212553E-02 1.831648067131270E-01 4.717482848718269E-02 -7.204789468604421E-02 5.679305651369418E-01 1.462727883360566E-01 1.733718560027062E-03 -1.366635022265639E-02 -3.519823154725015E-03 -7.494020453458496E-03 5.907297208095783E-02 1.521448020586149E-02 -2.323635936212558E-02 1.831648067131270E-01 4.717482848718273E-02 -4.010904512536985E-04 3.161668049346512E-03 8.143002503473772E-04 1.733718560027013E-03 -1.366635022265641E-02 -3.519823154724960E-03 5.375660200524662E-03 -4.237461412261773E-02 -1.091375133311448E-02 
2.864714169330050E-03 -1.238276331190519E-02 -3.839465611263235E-02 -1.238276331190519E-02 5.352465138765492E-02 1.659613877624345E-01 -3.839465611263239E-02 1.659613877624345E-01 5.145887271371522E-01 9.239066345852429E-04 -3.993598140034259E-03 -1.238276331190526E-02 -3.993598140034220E-03 1.726237858574026E-02 5.352465138765486E-02 -1.238276331190526E-02 5.352465138765491E-02 1.659613877624346E-01 -2.137429554749701E-04 9.239066345851109E-04 2.864714169329993E-03 9.239066345851091E-04 -3.993598140034282E-03 -1.238276331190513E-02 2.864714169330017E-03 -1.238276331190513E-02 -3.839465611263233E-02 
1.462727883360567E-01 4.717482848718264E-02 -1.091375133311443E-02 4.717482848718264E-02 1.521448020586148E-02 -3.519823154724954E-03 -1.091375133311443E-02 -3.519823154724946E-03 8.143002503473701E-04 5.679305651369420E-01 1.831648067131270E-01 -4.237461412261768E-02 1.831648067131270E-01 5.907297208095781E-02 -1.366635022265640E-02 -4.237461412261769E-02 -1.366635022265639E-02 3.161668049346475E-03 -7.204789468604419E-02 -2.323635936212550E-02 5.375660200524638E-03 -2.323635936212553E-02 -7.494020453458519E-03 1.733718560027019E-03 5.375660200524632E-03 1.733718560027001E-03 -4.010904512537051E-04 
4.157830803375192E-02 1.614353035015314E-01 -2.047974604515852E-02 1.340953141450433E-02 5.206493183793184E-02 -6.604977714117029E-03 -3.102253808749908E-03 -1.204506168812306E-02 1.528041259380976E-03 1.614353035015315E-01 6.268017735468173E-01 -7.951631932089742E-02 5.206493183793187E-02 2.021515177149603E-01 -2.564502098146382E-02 -1.204506168812308E-02 -4.676713125840372E-02 5.932896650599229E-03 -2.047974604515850E-02 -7.951631932089741E-02 1.008747151841085E-02 -6.604977714117036E-03 -2.564502098146383E-02 3.253337440023817E-03 1.528041259380955E-03 5.932896650599200E-03 -7.526496006822327E-04 
-2.047974604515853E-02 1.614353035015314E-01 4.157830803375191E-02 -6.604977714117046E-03 5.206493183793183E-02 1.340953141450434E-02 1.528041259380984E-03 -1.204506168812305E-02 -3.102253808749914E-03 -7.951631932089738E-02 6.268017735468173E-01 1.614353035015315E-01 -2.564502098146382E-02 2.021515177149603E-01 5.206493183793187E-02 5.932896650599194E-03 -4.676713125840372E-02 -1.204506168812305E-02 1.008747151841087E-02 -7.951631932089739E-02 -2.047974604515850E-02 3.253337440023809E-03 -2.564502098146383E-02 -6.604977714117029E-03 -7.526496006822520E-04 5.932896650599192E-03 1.528041259380973E-03 
-1.091375133311441E-02 4.717482848718264E-02 1.462727883360567E-01 -3.519823154724947E-03 1.521448020586148E-02 4.717482848718265E-02 8.143002503473824E-04 -3.519823154724946E-03 -1.091375133311446E-02 -4.237461412261778E-02 1.831648067131271E-01 5.679305651369420E-01 -1.366635022265644E-02 5.907297208095776E-02 1.831648067131271E-01 3.161668049346519E-03 -1.366635022265641E-02 -4.237461412261775E-02 5.375660200524647E-03 -2.323635936212550E-02 -7.204789468604419E-02 1.733718560027000E-03 -7.494020453458543E-03 -2.323635936212552E-02 -4.010904512536958E-04 1.733718560026984E-03 5.375660200524624E-03 
4.157830803375194E-02 1.340953141450432E-02 -3.102253808749921E-03 1.614353035015315E-01 5.206493183793183E-02 -1.204506168812309E-02 -2.047974604515851E-02 -6.604977714117019E-03 1.528041259380975E-03 1.614353035015315E-01 5.206493183793189E-02 -1.204506168812307E-02 6.268017735468173E-01 2.021515177149603E-01 -4.676713125840370E-02 -7.951631932089742E-02 -2.564502098146385E-02 5.932896650599219E-03 -2.047974604515852E-02 -6.604977714117033E-03 1.528041259380970E-03 -7.951631932089745E-02 -2.564502098146385E-02 5.932896650599218E-03 1.008747151841086E-02 3.253337440023795E-03 -7.526496006822419E-04 
1.181871022365282E-02 4.588828074493145E-02 -5.821405329077965E-03 4.588828074493150E-02 1.781695523350283E-01 -2.260265942861962E-02 -5.821405329077972E-03 -2.260265942861962E-02 2.867382257803031E-03 4.588828074493145E-02 1.781695523350284E-01 -2.260265942861960E-02 1.781695523350284E-01 6.917755222888954E-01 -8.775891462054992E-02 -2.260265942861962E-02 -8.775891462054994E-02 1.113313039740754E-02 -5.821405329077956E-03 -2.260265942861958E-02 2.867382257803024E-03 -2.260265942861960E-02 -8.775891462054990E-02 1.113313039740752E-02 2.867382257803025E-03 1.113313039740752E-02 -1.412353297458133E-03 
-5.821405329077971E-03 4.588828074493143E-02 1.181871022365281E-02 -2.260265942861962E-02 1.781695523350283E-01 4.588828074493145E-02 2.867382257803035E-03 -2.260265942861960E-02 -5.821405329077960E-03 -2.260265942861962E-02 1.781695523350284E-01 4.588828074493146E-02 -8.775891462054994E-02 6.917755222888954E-01 1.781695523350284E-01 1.113313039740754E-02 -8.775891462054991E-02 -2.260265942861961E-02 2.867382257803026E-03 -2.260265942861958E-02 -5.821405329077948E-03 1.113313039740756E-02 -8.775891462054990E-02 -2.260265942861963E-02 -1.412353297458129E-03 1.113313039740752E-02 2.867382257803012E-03 
-3.102253808749930E-03 1.340953141450431E-02 4.157830803375193E-02 -1.204506168812314E-02 5.206493183793189E-02 1.614353035015315E-01 1.528041259380975E-03 -6.604977714117006E-03 -2.047974604515851E-02 -1.204506168812316E-02 5.206493183793186E-02 1.614353035015315E-01 -4.676713125840375E-02 2.021515177149604E-01 6.268017735468172E-01 5.932896650599200E-03 -2.564502098146381E-02 -7.951631932089742E-02 1.528041259380938E-03 -6.604977714117036E-03 -2.047974604515847E-02 5.932896650599194E-03 -2.564502098146388E-02 -7.951631932089742E-02 -7.526496006822564E-04 3.253337440023795E-03 1.008747151841086E-02 
-2.047974604515848E-02 -6.604977714117052E-03 1.528041259380982E-03 1.614353035015315E-01 5.206493183793183E-02 -1.204506168812307E-02 4.157830803375191E-02 1.340953141450434E-02 -3.102253808749922E-03 -7.951631932089738E-02 -2.564502098146381E-02 5.932896650599219E-03 6.268017735468173E-01 2.021515177149603E-01 -4.676713125840369E-02 1.614353035015315E-01 5.206493183793185E-02 -1.204506168812306E-02 1.008747151841084E-02 3.253337440023803E-03 -7.526496006822348E-04 -7.951631932089744E-02 -2.564502098146385E-02 5.932896650599208E-03 -2.047974604515850E-02 -6.604977714117042E-03 1.528041259380963E-03 
-5.821405329077963E-03 -2.260265942861958E-02 2.867382257803022E-03 4.588828074493143E-02 1.781695523350283E-01 -2.260265942861960E-02 1.181871022365281E-02 4.588828074493145E-02 -5.821405329077964E-03 -2.260265942861962E-02 -8.775891462054999E-02 1.113313039740753E-02 1.781695523350284E-01 6.917755222888954E-01 -8.775891462054992E-02 4.588828074493147E-02 1.781695523350285E-01 -2.260265942861961E-02 2.867382257803016E-03 1.113313039740755E-02 -1.412353297458125E-03 -2.260265942861959E-02 -8.775891462054990E-02 1.113313039740751E-02 -5.821405329077950E-03 -2.260265942861962E-02 2.867382257803013E-03 
2.867382257803054E-03 -2.260265942861958E-02 -5.821405329077969E-03 -2.260265942861962E-02 1.781695523350283E-01 4.588828074493145E-02 -5.821405329077972E-03 4.588828074493145E-02 1.181871022365283E-02 1.113313039740756E-02 -8.775891462054999E-02 -2.260265942861966E-02 -8.775891462054994E-02 6.917755222888954E-01 1.781695523350284E-01 -2.260265942861964E-02 1.781695523350285E-01 4.588828074493150E-02 -1.412353297458114E-03 1.113313039740755E-02 2.867382257803011E-03 1.113313039740756E-02 -8.775891462054990E-02 -2.260265942861964E-02 2.867382257803017E-03 -2.260265942861962E-02 -5.821405329077958E-03 
1.528041259380943E-03 -6.604977714117036E-03 -2.047974604515853E-02 -1.204506168812310E-02 5.206493183793187E-02 1.614353035015315E-01 -3.102253808749925E-03 1.340953141450434E-02 4.157830803375193E-02 5.932896650599212E-03 -2.564502098146383E-02 -7.951631932089748E-02 -4.676713125840375E-02 2.021515177149604E-01 6.268017735468172E-01 -1.204506168812314E-02 5.206493183793189E-02 1.614353035015315E-01 -7.526496006822306E-04 3.253337440023784E-03 1.008747151841085E-02 5.932896650599187E-03 -2.564502098146385E-02 -7.951631932089741E-02 1.528041259380925E-03 -6.604977714117018E-03 -2.047974604515847E-02 
-1.091375133311440E-02 -3.519823154724947E-03 8.143002503473921E-04 4.717482848718264E-02 1.521448020586148E-02 -3.519823154724926E-03 1.462727883360566E-01 4.717482848718265E-02 -1.091375133311445E-02 -4.237461412261762E-02 -1.366635022265639E-02 3.161668049346492E-03 1.831648067131270E-01 5.907297208095779E-02 -1.366635022265640E-02 5.679305651369418E-01 1.831648067131270E-01 -4.237461412261770E-02 5.375660200524639E-03 1.733718560027016E-03 -4.010904512536982E-04 -2.323635936212551E-02 -7.494020453458536E-03 1.733718560026989E-03 -7.204789468604419E-02 -2.323635936212553E-02 5.375660200524627E-03 
-3.102253808749923E-03 -1.204506168812312E-02 1.528041259380966E-03 1.340953141450431E-02 5.206493183793192E-02 -6.604977714116982E-03 4.157830803375194E-02 1.614353035015315E-01 -2.047974604515851E-02 -1.204506168812312E-02 -4.676713125840384E-02 5.932896650599154E-03 5.206493183793188E-02 2.021515177149604E-01 -2.564502098146381E-02 1.614353035015315E-01 6.268017735468173E-01 -7.951631932089738E-02 1.528041259380962E-03 5.932896650599194E-03 -7.526496006822395E-04 -6.604977714117022E-03 -2.564502098146385E-02 3.253337440023782E-03 -2.047974604515851E-02 -7.951631932089742E-02 1.008747151841085E-02 
1.528041259380873E-03 -1.204506168812318E-02 -3.102253808749899E-03 -6.604977714117041E-03 5.206493183793188E-02 1.340953141450437E-02 -2.047974604515844E-02 1.614353035015315E-01 4.157830803375190E-02 5.932896650599148E-03 -4.676713125840391E-02 -1.204506168812311E-02 -2.564502098146382E-02 2.021515177149604E-01 5.206493183793189E-02 -7.951631932089745E-02 6.268017735468173E-01 1.614353035015315E-01 -7.526496006822326E-04 5.932896650599173E-03 1.528041259380953E-03 3.253337440023813E-03 -2.564502098146383E-02 -6.604977714117045E-03 1.008747151841085E-02 -7.951631932089739E-02 -2.047974604515850E-02 
8.143002503473058E-04 -3.519823154724968E-03 -1.091375133311429E-02 -3.519823154724936E-03 1.521448020586145E-02 4.717482848718264E-02 -1.091375133311437E-02 4.717482848718268E-02 1.462727883360566E-01 3.161668049346538E-03 -1.366635022265652E-02 -4.237461412261768E-02 -1.366635022265642E-02 5.907297208095774E-02 1.831648067131271E-01 -4.237461412261762E-02 1.831648067131272E-01 5.679305651369418E-01 -4.010904512536509E-04 1.733718560026979E-03 5.375660200524580E-03 1.733718560026972E-03 -7.494020453458518E-03 -2.323635936212549E-02 5.375660200524598E-03 -2.323635936212550E-02 -7.204789468604417E-02 
-7.204789468604413E-02 -2.323635936212556E-02 5.375660200524634E-03 -2.323635936212558E-02 -7.494020453458514E-03 1.733718560027023E-03 5.375660200524635E-03 1.733718560027013E-03 -4.010904512536804E-04 5.679305651369420E-01 1.831648067131270E-01 -4.237461412261768E-02 1.831648067131270E-01 5.907297208095779E-02 -1.366635022265639E-02 -4.237461412261768E-02 -1.366635022265639E-02 3.161668049346469E-03 1.462727883360566E-01 4.717482848718268E-02 -1.091375133311443E-02 4.717482848718266E-02 1.521448020586147E-02 -3.519823154724952E-03 -1.091375133311443E-02 -3.519823154724951E-03 8.143002503473541E-04 
-2.047974604515848E-02 -7.951631932089739E-02 1.008747151841085E-02 -6.604977714117036E-03 -2.564502098146381E-02 3.253337440023801E-03 1.528041259380970E-03 5.932896650599230E-03 -7.526496006822248E-04 1.614353035015315E-01 6.268017735468173E-01 -7.951631932089742E-02 5.206493183793185E-02 2.021515177149603E-01 -2.564502098146382E-02 -1.204506168812308E-02 -4.676713125840372E-02 5.932896650599228E-03 4.157830803375191E-02 1.614353035015315E-01 -2.047974604515851E-02 1.340953141450432E-02 5.206493183793182E-02 -6.604977714117005E-03 -3.102253808749914E-03 -1.204506168812306E-02 1.528041259380973E-03 
1.008747151841088E-02 -7.951631932089739E-02 -2.047974604515850E-02 3.253337440023800E-03 -2.564502098146383E-02 -6.604977714117029E-03 -7.526496006822421E-04 5.932896650599231E-03 1.528041259380980E-03 -7.951631932089738E-02 6.268017735468173E-01 1.614353035015315E-01 -2.564502098146383E-02 2.021515177149602E-01 5.206493183793186E-02 5.932896650599196E-03 -4.676713125840372E-02 -1.204506168812305E-02 -2.047974604515851E-02 1.614353035015315E-01 4.157830803375191E-02 -6.604977714117011E-03 5.206493183793184E-02 1.340953141450434E-02 1.528041259380976E-03 -1.204506168812306E-02 -3.102253808749911E-03 
5.375660200524570E-03 -2.323635936212554E-02 -7.204789468604414E-02 1.733718560026957E-03 -7.494020453458539E-03 -2.323635936212551E-02 -4.010904512536869E-04 1.733718560027007E-03 5.375660200524639E-03 -4.237461412261778E-02 1.831648067131271E-01 5.679305651369420E-01 -1.366635022265645E-02 5.907297208095774E-02 1.831648067131271E-01 3.161668049346532E-03 -1.366635022265641E-02 -4.237461412261775E-02 -1.091375133311442E-02 4.717482848718268E-02 1.462727883360566E-01 -3.519823154724921E-03 1.521448020586147E-02 4.717482848718264E-02 8.143002503473741E-04 -3.519823154724960E-03 -1.091375133311446E-02 
-2.047974604515843E-02 -6.604977714117057E-03 1.528041259380961E-03 -7.951631932089739E-02 -2.564502098146384E-02 5.932896650599219E-03 1.008747151841084E-02 3.253337440023792E-03 -7.526496006822275E-04 1.614353035015315E-01 5.206493183793187E-02 -1.204506168812305E-02 6.268017735468173E-01 2.021515177149603E-01 -4.676713125840368E-02 -7.951631932089744E-02 -2.564502098146385E-02 5.932896650599221E-03 4.157830803375189E-02 1.340953141450433E-02 -3.102253808749912E-03 1.614353035015315E-01 5.206493183793182E-02 -1.204506168812307E-02 -2.047974604515850E-02 -6.604977714117016E-03 1.528041259380968E-03 
-5.821405329077932E-03 -2.260265942861960E-02 2.867382257803015E-03 -2.260265942861960E-02 -8.775891462054995E-02 1.113313039740753E-02 2.867382257803017E-03 1.113313039740754E-02 -1.412353297458119E-03 4.588828074493145E-02 1.781695523350284E-01 -2.260265942861960E-02 1.781695523350284E-01 6.917755222888954E-01 -8.775891462054992E-02 -2.260265942861962E-02 -8.775891462054995E-02 1.113313039740754E-02 1.181871022365281E-02 4.588828074493147E-02 -5.821405329077956E-03 4.588828074493147E-02 1.781695523350284E-01 -2.260265942861962E-02 -5.821405329077960E-03 -2.260265942861964E-02 2.867382257803021E-03 
2.867382257803065E-03 -2.260265942861960E-02 -5.821405329077980E-03 1.113313039740754E-02 -8.775891462054995E-02 -2.260265942861963E-02 -1.412353297458128E-03 1.113313039740753E-02 2.867382257803036E-03 -2.260265942861958E-02 1.781695523350284E-01 4.588828074493146E-02 -8.775891462054987E-02 6.917755222888954E-01 1.781695523350284E-01 1.113313039740754E-02 -8.775891462054994E-02 -2.260265942861962E-02 -5.821405329077965E-03 4.588828074493146E-02 1.181871022365283E-02 -2.260265942861958E-02 1.781695523350284E-01 4.588828074493144E-02 2.867382257803028E-03 -2.260265942861963E-02 -5.821405329077974E-03 
1.528041259380919E-03 -6.604977714117057E-03 -2.047974604515846E-02 5.932896650599065E-03 -2.564502098146383E-02 -7.951631932089734E-02 -7.526496006822477E-04 3.253337440023803E-03 1.008747151841086E-02 -1.204506168812312E-02 5.206493183793186E-02 1.614353035015315E-01 -4.676713125840375E-02 2.021515177149603E-01 6.268017735468172E-01 5.932896650599214E-03 -2.564502098146381E-02 -7.951631932089744E-02 -3.102253808749891E-03 1.340953141450434E-02 4.157830803375190E-02 -1.204506168812300E-02 5.206493183793184E-02 1.614353035015314E-01 1.528041259380965E-03 -6.604977714117014E-03 -2.047974604515851E-02 
1.008747151841084E-02 3.253337440023779E-03 -7.526496006822428E-04 -7.951631932089750E-02 -2.564502098146385E-02 5.932896650599226E-03 -2.047974604515851E-02 -6.604977714117034E-03 1.528041259380972E-03 -7.951631932089748E-02 -2.564502098146383E-02 5.932896650599228E-03 6.268017735468171E-01 2.021515177149603E-01 -4.676713125840368E-02 1.614353035015315E-01 5.206493183793184E-02 -1.204506168812306E-02 -2.047974604515851E-02 -6.604977714117019E-03 1.528041259380979E-03 1.614353035015315E-01 5.206493183793182E-02 -1.204506168812308E-02 4.157830803375191E-02 1.340953141450433E-02 -3.102253808749920E-03 
2.867382257803072E-03 1.113313039740753E-02 -1.412353297458137E-03 -2.260265942861960E-02 -8.775891462054995E-02 1.113313039740755E-02 -5.821405329077966E-03 -2.260265942861960E-02 2.867382257803030E-03 -2.260265942861960E-02 -8.775891462054994E-02 1.113313039740754E-02 1.781695523350284E-01 6.917755222888954E-01 -8.775891462054992E-02 4.588828074493146E-02 1.781695523350284E-01 -2.260265942861962E-02 -5.821405329077960E-03 -2.260265942861960E-02 2.867382257803026E-03 4.588828074493149E-02 1.781695523350284E-01 -2.260265942861963E-02 1.181871022365283E-02 4.588828074493144E-02 -5.821405329077968E-03 
-1.412353297458120E-03 1.113313039740755E-02 2.867382257803019E-03 1.113313039740753E-02 -8.775891462054995E-02 -2.260265942861962E-02 2.867382257803021E-03 -2.260265942861962E-02 -5.821405329077952E-03 1.113313039740754E-02 -8.775891462054994E-02 -2.260265942861963E-02 -8.775891462054994E-02 6.917755222888954E-01 1.781695523350284E-01 -2.260265942861964E-02 1.781695523350284E-01 4.588828074493147E-02 2.867382257803042E-03 -2.260265942861962E-02 -5.821405329077978E-03 -2.260265942861958E-02 1.781695523350284E-01 4.588828074493144E-02 -5.821405329077972E-03 4.588828074493145E-02 1.181871022365283E-02 
-7.526496006823224E-04 3.253337440023789E-03 1.008747151841091E-02 5.932896650599086E-03 -2.564502098146382E-02 -7.951631932089734E-02 1.528041259380957E-03 -6.604977714117026E-03 -2.047974604515848E-02 5.932896650599148E-03 -2.564502098146384E-02 -7.951631932089745E-02 -4.676713125840375E-02 2.021515177149603E-01 6.268017735468172E-01 -1.204506168812311E-02 5.206493183793189E-02 1.614353035015315E-01 1.528041259381016E-03 -6.604977714117034E-03 -2.047974604515855E-02 -1.204506168812300E-02 5.206493183793184E-02 1.614353035015314E-01 -3.102253808749942E-03 1.340953141450435E-02 4.157830803375193E-02 
